#h	k	l			DE/EP	Eback-scattering (eV)					
10	2	-4	120		2.14950956968784E-06	12003.665353886
10	-2	4	120		2.14950956968784E-06	12003.665353886
10	-2	-4	120		2.14950956968784E-06	12003.665353886
-10	2	4	120		2.14950956968784E-06	12003.665353886
-10	2	-4	120		2.14950956968784E-06	12003.665353886
-10	-2	4	120		2.14950956968784E-06	12003.665353886
-10	-2	-4	120		2.14950956968784E-06	12003.665353886
10	4	2	120		2.14950956968784E-06	12003.665353886
10	4	-2	120		2.14950956968784E-06	12003.665353886
10	-4	2	120		2.14950956968784E-06	12003.665353886
10	-4	-2	120		2.14950956968784E-06	12003.665353886
-10	4	2	120		2.14950956968784E-06	12003.665353886
-10	4	-2	120		2.14950956968784E-06	12003.665353886
-10	-4	2	120		2.14950956968784E-06	12003.665353886
-10	-4	-2	120		2.14950956968784E-06	12003.665353886
2	10	4	120		2.14950956968784E-06	12003.665353886
2	10	-4	120		2.14950956968784E-06	12003.665353886
2	-10	4	120		2.14950956968784E-06	12003.665353886
2	-10	-4	120		2.14950956968784E-06	12003.665353886
-2	10	4	120		2.14950956968784E-06	12003.665353886
-2	10	-4	120		2.14950956968784E-06	12003.665353886
-2	-10	4	120		2.14950956968784E-06	12003.665353886
-2	-10	-4	120		2.14950956968784E-06	12003.665353886
2	4	10	120		2.14950956968784E-06	12003.665353886
2	4	-10	120		2.14950956968784E-06	12003.665353886
2	-4	10	120		2.14950956968784E-06	12003.665353886
2	-4	-10	120		2.14950956968784E-06	12003.665353886
-2	4	10	120		2.14950956968784E-06	12003.665353886
-2	4	-10	120		2.14950956968784E-06	12003.665353886
-2	-4	10	120		2.14950956968784E-06	12003.665353886
-2	-4	-10	120		2.14950956968784E-06	12003.665353886
4	10	2	120		2.14950956968784E-06	12003.665353886
4	10	-2	120		2.14950956968784E-06	12003.665353886
4	-10	2	120		2.14950956968784E-06	12003.665353886
4	-10	-2	120		2.14950956968784E-06	12003.665353886
-4	10	2	120		2.14950956968784E-06	12003.665353886
-4	10	-2	120		2.14950956968784E-06	12003.665353886
-4	-10	2	120		2.14950956968784E-06	12003.665353886
-4	-10	-2	120		2.14950956968784E-06	12003.665353886
4	2	10	120		2.14950956968784E-06	12003.665353886
4	2	-10	120		2.14950956968784E-06	12003.665353886
4	-2	10	120		2.14950956968784E-06	12003.665353886
4	-2	-10	120		2.14950956968784E-06	12003.665353886
-4	2	10	120		2.14950956968784E-06	12003.665353886
-4	2	-10	120		2.14950956968784E-06	12003.665353886
-4	-2	10	120		2.14950956968784E-06	12003.665353886
-4	-2	-10	120		2.14950956968784E-06	12003.665353886
1	1	11	123		1.78573714232679E-06	12152.7849267682
1	1	-11	123		1.78573714232679E-06	12152.7849267682
1	-1	11	123		1.78573714232679E-06	12152.7849267682
1	-1	-11	123		1.78573714232679E-06	12152.7849267682
1	11	1	123		1.78573714232679E-06	12152.7849267682
1	11	-1	123		1.78573714232679E-06	12152.7849267682
1	-11	1	123		1.78573714232679E-06	12152.7849267682
1	-11	-1	123		1.78573714232679E-06	12152.7849267682
-1	1	11	123		1.78573714232679E-06	12152.7849267682
-1	1	-11	123		1.78573714232679E-06	12152.7849267682
-1	-1	11	123		1.78573714232679E-06	12152.7849267682
-1	-1	-11	123		1.78573714232679E-06	12152.7849267682
-1	11	1	123		1.78573714232679E-06	12152.7849267682
-1	11	-1	123		1.78573714232679E-06	12152.7849267682
-1	-11	1	123		1.78573714232679E-06	12152.7849267682
-1	-11	-1	123		1.78573714232679E-06	12152.7849267682
11	1	1	123		1.78573714232679E-06	12152.7849267682
11	1	-1	123		1.78573714232679E-06	12152.7849267682
11	-1	1	123		1.78573714232679E-06	12152.7849267682
11	-1	-1	123		1.78573714232679E-06	12152.7849267682
-11	1	1	123		1.78573714232679E-06	12152.7849267682
-11	1	-1	123		1.78573714232679E-06	12152.7849267682
-11	-1	1	123		1.78573714232679E-06	12152.7849267682
-11	-1	-1	123		1.78573714232679E-06	12152.7849267682
5	7	7	123		1.78573714232679E-06	12152.7849267682
5	7	-7	123		1.78573714232679E-06	12152.7849267682
5	-7	7	123		1.78573714232679E-06	12152.7849267682
5	-7	-7	123		1.78573714232679E-06	12152.7849267682
-5	7	7	123		1.78573714232679E-06	12152.7849267682
-5	7	-7	123		1.78573714232679E-06	12152.7849267682
-5	-7	7	123		1.78573714232679E-06	12152.7849267682
-5	-7	-7	123		1.78573714232679E-06	12152.7849267682
7	5	7	123		1.78573714232679E-06	12152.7849267682
7	5	-7	123		1.78573714232679E-06	12152.7849267682
7	-5	7	123		1.78573714232679E-06	12152.7849267682
7	-5	-7	123		1.78573714232679E-06	12152.7849267682
-7	5	7	123		1.78573714232679E-06	12152.7849267682
-7	5	-7	123		1.78573714232679E-06	12152.7849267682
-7	-5	7	123		1.78573714232679E-06	12152.7849267682
-7	-5	-7	123		1.78573714232679E-06	12152.7849267682
7	7	5	123		1.78573714232679E-06	12152.7849267682
7	7	-5	123		1.78573714232679E-06	12152.7849267682
7	-7	5	123		1.78573714232679E-06	12152.7849267682
7	-7	-5	123		1.78573714232679E-06	12152.7849267682
-7	7	5	123		1.78573714232679E-06	12152.7849267682
-7	7	-5	123		1.78573714232679E-06	12152.7849267682
-7	-7	5	123		1.78573714232679E-06	12152.7849267682
-7	-7	-5	123		1.78573714232679E-06	12152.7849267682
0	8	8	128		0.000001928	12397.3322690793
0	8	-8	128		0.000001928	12397.3322690793
0	-8	8	128		0.000001928	12397.3322690793
0	-8	-8	128		0.000001928	12397.3322690793
8	0	8	128		0.000001928	12397.3322690793
8	0	-8	128		0.000001928	12397.3322690793
-8	0	8	128		0.000001928	12397.3322690793
-8	0	-8	128		0.000001928	12397.3322690793
8	8	0	128		0.000001928	12397.3322690793
8	-8	0	128		0.000001928	12397.3322690793
-8	8	0	128		0.000001928	12397.3322690793
-8	-8	0	128		0.000001928	12397.3322690793
1	11	3	131		1.59479490964972E-06	12541.7720812554
1	11	-3	131		1.59479490964972E-06	12541.7720812554
1	-11	3	131		1.59479490964972E-06	12541.7720812554
1	-11	-3	131		1.59479490964972E-06	12541.7720812554
-1	11	3	131		1.59479490964972E-06	12541.7720812554
-1	11	-3	131		1.59479490964972E-06	12541.7720812554
-1	-11	3	131		1.59479490964972E-06	12541.7720812554
-1	-11	-3	131		1.59479490964972E-06	12541.7720812554
11	1	3	131		1.59479490964972E-06	12541.7720812554
11	1	-3	131		1.59479490964972E-06	12541.7720812554
11	-1	3	131		1.59479490964972E-06	12541.7720812554
11	-1	-3	131		1.59479490964972E-06	12541.7720812554
-11	1	3	131		1.59479490964972E-06	12541.7720812554
-11	1	-3	131		1.59479490964972E-06	12541.7720812554
-11	-1	3	131		1.59479490964972E-06	12541.7720812554
-11	-1	-3	131		1.59479490964972E-06	12541.7720812554
11	3	1	131		1.59479490964972E-06	12541.7720812554
11	3	-1	131		1.59479490964972E-06	12541.7720812554
11	-3	1	131		1.59479490964972E-06	12541.7720812554
11	-3	-1	131		1.59479490964972E-06	12541.7720812554
-11	3	1	131		1.59479490964972E-06	12541.7720812554
-11	3	-1	131		1.59479490964972E-06	12541.7720812554
-11	-3	1	131		1.59479490964972E-06	12541.7720812554
-11	-3	-1	131		1.59479490964972E-06	12541.7720812554
1	3	11	131		1.59479490964972E-06	12541.7720812554
1	3	-11	131		1.59479490964972E-06	12541.7720812554
1	-3	11	131		1.59479490964972E-06	12541.7720812554
1	-3	-11	131		1.59479490964972E-06	12541.7720812554
-1	3	11	131		1.59479490964972E-06	12541.7720812554
-1	3	-11	131		1.59479490964972E-06	12541.7720812554
-1	-3	11	131		1.59479490964972E-06	12541.7720812554
-1	-3	-11	131		1.59479490964972E-06	12541.7720812554
1	7	9	131		1.59479490964972E-06	12541.7720812554
1	7	-9	131		1.59479490964972E-06	12541.7720812554
1	-7	9	131		1.59479490964972E-06	12541.7720812554
1	-7	-9	131		1.59479490964972E-06	12541.7720812554
-1	7	9	131		1.59479490964972E-06	12541.7720812554
-1	7	-9	131		1.59479490964972E-06	12541.7720812554
-1	-7	9	131		1.59479490964972E-06	12541.7720812554
-1	-7	-9	131		1.59479490964972E-06	12541.7720812554
1	9	7	131		1.59479490964972E-06	12541.7720812554
1	9	-7	131		1.59479490964972E-06	12541.7720812554
1	-9	7	131		1.59479490964972E-06	12541.7720812554
1	-9	-7	131		1.59479490964972E-06	12541.7720812554
-1	9	7	131		1.59479490964972E-06	12541.7720812554
-1	9	-7	131		1.59479490964972E-06	12541.7720812554
-1	-9	7	131		1.59479490964972E-06	12541.7720812554
-1	-9	-7	131		1.59479490964972E-06	12541.7720812554
3	1	11	131		1.59479490964972E-06	12541.7720812554
3	1	-11	131		1.59479490964972E-06	12541.7720812554
3	-1	11	131		1.59479490964972E-06	12541.7720812554
3	-1	-11	131		1.59479490964972E-06	12541.7720812554
3	11	1	131		1.59479490964972E-06	12541.7720812554
3	11	-1	131		1.59479490964972E-06	12541.7720812554
3	-11	1	131		1.59479490964972E-06	12541.7720812554
3	-11	-1	131		1.59479490964972E-06	12541.7720812554
-3	1	11	131		1.59479490964972E-06	12541.7720812554
-3	1	-11	131		1.59479490964972E-06	12541.7720812554
-3	-1	11	131		1.59479490964972E-06	12541.7720812554
-3	-1	-11	131		1.59479490964972E-06	12541.7720812554
-3	11	1	131		1.59479490964972E-06	12541.7720812554
-3	11	-1	131		1.59479490964972E-06	12541.7720812554
-3	-11	1	131		1.59479490964972E-06	12541.7720812554
-3	-11	-1	131		1.59479490964972E-06	12541.7720812554
5	5	9	131		1.59479490964972E-06	12541.7720812554
5	5	-9	131		1.59479490964972E-06	12541.7720812554
5	-5	9	131		1.59479490964972E-06	12541.7720812554
5	-5	-9	131		1.59479490964972E-06	12541.7720812554
-5	5	9	131		1.59479490964972E-06	12541.7720812554
-5	5	-9	131		1.59479490964972E-06	12541.7720812554
-5	-5	9	131		1.59479490964972E-06	12541.7720812554
-5	-5	-9	131		1.59479490964972E-06	12541.7720812554
5	9	5	131		1.59479490964972E-06	12541.7720812554
5	9	-5	131		1.59479490964972E-06	12541.7720812554
5	-9	5	131		1.59479490964972E-06	12541.7720812554
5	-9	-5	131		1.59479490964972E-06	12541.7720812554
-5	9	5	131		1.59479490964972E-06	12541.7720812554
-5	9	-5	131		1.59479490964972E-06	12541.7720812554
-5	-9	5	131		1.59479490964972E-06	12541.7720812554
-5	-9	-5	131		1.59479490964972E-06	12541.7720812554
7	1	9	131		1.59479490964972E-06	12541.7720812554
7	1	-9	131		1.59479490964972E-06	12541.7720812554
7	-1	9	131		1.59479490964972E-06	12541.7720812554
7	-1	-9	131		1.59479490964972E-06	12541.7720812554
-7	1	9	131		1.59479490964972E-06	12541.7720812554
-7	1	-9	131		1.59479490964972E-06	12541.7720812554
-7	-1	9	131		1.59479490964972E-06	12541.7720812554
-7	-1	-9	131		1.59479490964972E-06	12541.7720812554
7	9	1	131		1.59479490964972E-06	12541.7720812554
7	9	-1	131		1.59479490964972E-06	12541.7720812554
7	-9	1	131		1.59479490964972E-06	12541.7720812554
7	-9	-1	131		1.59479490964972E-06	12541.7720812554
-7	9	1	131		1.59479490964972E-06	12541.7720812554
-7	9	-1	131		1.59479490964972E-06	12541.7720812554
-7	-9	1	131		1.59479490964972E-06	12541.7720812554
-7	-9	-1	131		1.59479490964972E-06	12541.7720812554
9	1	7	131		1.59479490964972E-06	12541.7720812554
9	1	-7	131		1.59479490964972E-06	12541.7720812554
9	-1	7	131		1.59479490964972E-06	12541.7720812554
9	-1	-7	131		1.59479490964972E-06	12541.7720812554
-9	1	7	131		1.59479490964972E-06	12541.7720812554
-9	1	-7	131		1.59479490964972E-06	12541.7720812554
-9	-1	7	131		1.59479490964972E-06	12541.7720812554
-9	-1	-7	131		1.59479490964972E-06	12541.7720812554
9	5	5	131		1.59479490964972E-06	12541.7720812554
9	5	-5	131		1.59479490964972E-06	12541.7720812554
9	-5	5	131		1.59479490964972E-06	12541.7720812554
9	-5	-5	131		1.59479490964972E-06	12541.7720812554
-9	5	5	131		1.59479490964972E-06	12541.7720812554
-9	5	-5	131		1.59479490964972E-06	12541.7720812554
-9	-5	5	131		1.59479490964972E-06	12541.7720812554
-9	-5	-5	131		1.59479490964972E-06	12541.7720812554
9	7	1	131		1.59479490964972E-06	12541.7720812554
9	7	-1	131		1.59479490964972E-06	12541.7720812554
9	-7	1	131		1.59479490964972E-06	12541.7720812554
9	-7	-1	131		1.59479490964972E-06	12541.7720812554
-9	7	1	131		1.59479490964972E-06	12541.7720812554
-9	7	-1	131		1.59479490964972E-06	12541.7720812554
-9	-7	1	131		1.59479490964972E-06	12541.7720812554
-9	-7	-1	131		1.59479490964972E-06	12541.7720812554
0	10	6	136		1.73737711163866E-06	12778.8776053231
0	10	-6	136		1.73737711163866E-06	12778.8776053231
0	-10	6	136		1.73737711163866E-06	12778.8776053231
0	-10	-6	136		1.73737711163866E-06	12778.8776053231
0	6	10	136		1.73737711163866E-06	12778.8776053231
0	6	-10	136		1.73737711163866E-06	12778.8776053231
0	-6	10	136		1.73737711163866E-06	12778.8776053231
0	-6	-10	136		1.73737711163866E-06	12778.8776053231
10	0	6	136		1.73737711163866E-06	12778.8776053231
10	0	-6	136		1.73737711163866E-06	12778.8776053231
-10	0	6	136		1.73737711163866E-06	12778.8776053231
-10	0	-6	136		1.73737711163866E-06	12778.8776053231
10	6	0	136		1.73737711163866E-06	12778.8776053231
10	-6	0	136		1.73737711163866E-06	12778.8776053231
-10	6	0	136		1.73737711163866E-06	12778.8776053231
-10	-6	0	136		1.73737711163866E-06	12778.8776053231
6	0	10	136		1.73737711163866E-06	12778.8776053231
6	0	-10	136		1.73737711163866E-06	12778.8776053231
-6	0	10	136		1.73737711163866E-06	12778.8776053231
-6	0	-10	136		1.73737711163866E-06	12778.8776053231
6	10	0	136		1.73737711163866E-06	12778.8776053231
6	-10	0	136		1.73737711163866E-06	12778.8776053231
-6	10	0	136		1.73737711163866E-06	12778.8776053231
-6	-10	0	136		1.73737711163866E-06	12778.8776053231
6	6	8	136		1.73737711163866E-06	12778.8776053231
6	6	-8	136		1.73737711163866E-06	12778.8776053231
6	-6	8	136		1.73737711163866E-06	12778.8776053231
6	-6	-8	136		1.73737711163866E-06	12778.8776053231
-6	6	8	136		1.73737711163866E-06	12778.8776053231
-6	6	-8	136		1.73737711163866E-06	12778.8776053231
-6	-6	8	136		1.73737711163866E-06	12778.8776053231
-6	-6	-8	136		1.73737711163866E-06	12778.8776053231
6	8	6	136		1.73737711163866E-06	12778.8776053231
6	8	-6	136		1.73737711163866E-06	12778.8776053231
6	-8	6	136		1.73737711163866E-06	12778.8776053231
6	-8	-6	136		1.73737711163866E-06	12778.8776053231
-6	8	6	136		1.73737711163866E-06	12778.8776053231
-6	8	-6	136		1.73737711163866E-06	12778.8776053231
-6	-8	6	136		1.73737711163866E-06	12778.8776053231
-6	-8	-6	136		1.73737711163866E-06	12778.8776053231
8	6	6	136		1.73737711163866E-06	12778.8776053231
8	6	-6	136		1.73737711163866E-06	12778.8776053231
8	-6	6	136		1.73737711163866E-06	12778.8776053231
8	-6	-6	136		1.73737711163866E-06	12778.8776053231
-8	6	6	136		1.73737711163866E-06	12778.8776053231
-8	6	-6	136		1.73737711163866E-06	12778.8776053231
-8	-6	6	136		1.73737711163866E-06	12778.8776053231
-8	-6	-6	136		1.73737711163866E-06	12778.8776053231
11	3	3	139		1.4321052982406E-06	12919.0523027051
11	3	-3	139		1.4321052982406E-06	12919.0523027051
11	-3	3	139		1.4321052982406E-06	12919.0523027051
11	-3	-3	139		1.4321052982406E-06	12919.0523027051
-11	3	3	139		1.4321052982406E-06	12919.0523027051
-11	3	-3	139		1.4321052982406E-06	12919.0523027051
-11	-3	3	139		1.4321052982406E-06	12919.0523027051
-11	-3	-3	139		1.4321052982406E-06	12919.0523027051
3	11	3	139		1.4321052982406E-06	12919.0523027051
3	11	-3	139		1.4321052982406E-06	12919.0523027051
3	-11	3	139		1.4321052982406E-06	12919.0523027051
3	-11	-3	139		1.4321052982406E-06	12919.0523027051
-3	11	3	139		1.4321052982406E-06	12919.0523027051
-3	11	-3	139		1.4321052982406E-06	12919.0523027051
-3	-11	3	139		1.4321052982406E-06	12919.0523027051
-3	-11	-3	139		1.4321052982406E-06	12919.0523027051
3	3	11	139		1.4321052982406E-06	12919.0523027051
3	3	-11	139		1.4321052982406E-06	12919.0523027051
3	-3	11	139		1.4321052982406E-06	12919.0523027051
3	-3	-11	139		1.4321052982406E-06	12919.0523027051
-3	3	11	139		1.4321052982406E-06	12919.0523027051
-3	3	-11	139		1.4321052982406E-06	12919.0523027051
-3	-3	11	139		1.4321052982406E-06	12919.0523027051
-3	-3	-11	139		1.4321052982406E-06	12919.0523027051
3	7	9	139		1.4321052982406E-06	12919.0523027051
3	7	-9	139		1.4321052982406E-06	12919.0523027051
3	-7	9	139		1.4321052982406E-06	12919.0523027051
3	-7	-9	139		1.4321052982406E-06	12919.0523027051
-3	7	9	139		1.4321052982406E-06	12919.0523027051
-3	7	-9	139		1.4321052982406E-06	12919.0523027051
-3	-7	9	139		1.4321052982406E-06	12919.0523027051
-3	-7	-9	139		1.4321052982406E-06	12919.0523027051
3	9	7	139		1.4321052982406E-06	12919.0523027051
3	9	-7	139		1.4321052982406E-06	12919.0523027051
3	-9	7	139		1.4321052982406E-06	12919.0523027051
3	-9	-7	139		1.4321052982406E-06	12919.0523027051
-3	9	7	139		1.4321052982406E-06	12919.0523027051
-3	9	-7	139		1.4321052982406E-06	12919.0523027051
-3	-9	7	139		1.4321052982406E-06	12919.0523027051
-3	-9	-7	139		1.4321052982406E-06	12919.0523027051
7	3	9	139		1.4321052982406E-06	12919.0523027051
7	3	-9	139		1.4321052982406E-06	12919.0523027051
7	-3	9	139		1.4321052982406E-06	12919.0523027051
7	-3	-9	139		1.4321052982406E-06	12919.0523027051
-7	3	9	139		1.4321052982406E-06	12919.0523027051
-7	3	-9	139		1.4321052982406E-06	12919.0523027051
-7	-3	9	139		1.4321052982406E-06	12919.0523027051
-7	-3	-9	139		1.4321052982406E-06	12919.0523027051
7	9	3	139		1.4321052982406E-06	12919.0523027051
7	9	-3	139		1.4321052982406E-06	12919.0523027051
7	-9	3	139		1.4321052982406E-06	12919.0523027051
7	-9	-3	139		1.4321052982406E-06	12919.0523027051
-7	9	3	139		1.4321052982406E-06	12919.0523027051
-7	9	-3	139		1.4321052982406E-06	12919.0523027051
-7	-9	3	139		1.4321052982406E-06	12919.0523027051
-7	-9	-3	139		1.4321052982406E-06	12919.0523027051
9	3	7	139		1.4321052982406E-06	12919.0523027051
9	3	-7	139		1.4321052982406E-06	12919.0523027051
9	-3	7	139		1.4321052982406E-06	12919.0523027051
9	-3	-7	139		1.4321052982406E-06	12919.0523027051
-9	3	7	139		1.4321052982406E-06	12919.0523027051
-9	3	-7	139		1.4321052982406E-06	12919.0523027051
-9	-3	7	139		1.4321052982406E-06	12919.0523027051
-9	-3	-7	139		1.4321052982406E-06	12919.0523027051
9	7	3	139		1.4321052982406E-06	12919.0523027051
9	7	-3	139		1.4321052982406E-06	12919.0523027051
9	-7	3	139		1.4321052982406E-06	12919.0523027051
9	-7	-3	139		1.4321052982406E-06	12919.0523027051
-9	7	3	139		1.4321052982406E-06	12919.0523027051
-9	7	-3	139		1.4321052982406E-06	12919.0523027051
-9	-7	3	139		1.4321052982406E-06	12919.0523027051
-9	-7	-3	139		1.4321052982406E-06	12919.0523027051
0	0	12	144		1.5667390713833E-06	13149.3565741332
0	0	-12	144		1.5667390713833E-06	13149.3565741332
0	12	0	144		1.5667390713833E-06	13149.3565741332
0	-12	0	144		1.5667390713833E-06	13149.3565741332
12	0	0	144		1.5667390713833E-06	13149.3565741332
-12	0	0	144		1.5667390713833E-06	13149.3565741332
4	8	8	144		1.5667390713833E-06	13149.3565741332
4	8	-8	144		1.5667390713833E-06	13149.3565741332
4	-8	8	144		1.5667390713833E-06	13149.3565741332
4	-8	-8	144		1.5667390713833E-06	13149.3565741332
-4	8	8	144		1.5667390713833E-06	13149.3565741332
-4	8	-8	144		1.5667390713833E-06	13149.3565741332
-4	-8	8	144		1.5667390713833E-06	13149.3565741332
-4	-8	-8	144		1.5667390713833E-06	13149.3565741332
8	4	8	144		1.5667390713833E-06	13149.3565741332
8	4	-8	144		1.5667390713833E-06	13149.3565741332
8	-4	8	144		1.5667390713833E-06	13149.3565741332
8	-4	-8	144		1.5667390713833E-06	13149.3565741332
-8	4	8	144		1.5667390713833E-06	13149.3565741332
-8	4	-8	144		1.5667390713833E-06	13149.3565741332
-8	-4	8	144		1.5667390713833E-06	13149.3565741332
-8	-4	-8	144		1.5667390713833E-06	13149.3565741332
8	8	4	144		1.5667390713833E-06	13149.3565741332
8	8	-4	144		1.5667390713833E-06	13149.3565741332
8	-8	4	144		1.5667390713833E-06	13149.3565741332
8	-8	-4	144		1.5667390713833E-06	13149.3565741332
-8	8	4	144		1.5667390713833E-06	13149.3565741332
-8	8	-4	144		1.5667390713833E-06	13149.3565741332
-8	-8	4	144		1.5667390713833E-06	13149.3565741332
-8	-8	-4	144		1.5667390713833E-06	13149.3565741332
1	11	5	147		1.29473391197345E-06	13285.6229760558
1	11	-5	147		1.29473391197345E-06	13285.6229760558
1	-11	5	147		1.29473391197345E-06	13285.6229760558
1	-11	-5	147		1.29473391197345E-06	13285.6229760558
-1	11	5	147		1.29473391197345E-06	13285.6229760558
-1	11	-5	147		1.29473391197345E-06	13285.6229760558
-1	-11	5	147		1.29473391197345E-06	13285.6229760558
-1	-11	-5	147		1.29473391197345E-06	13285.6229760558
11	1	5	147		1.29473391197345E-06	13285.6229760558
11	1	-5	147		1.29473391197345E-06	13285.6229760558
11	-1	5	147		1.29473391197345E-06	13285.6229760558
11	-1	-5	147		1.29473391197345E-06	13285.6229760558
-11	1	5	147		1.29473391197345E-06	13285.6229760558
-11	1	-5	147		1.29473391197345E-06	13285.6229760558
-11	-1	5	147		1.29473391197345E-06	13285.6229760558
-11	-1	-5	147		1.29473391197345E-06	13285.6229760558
11	5	1	147		1.29473391197345E-06	13285.6229760558
11	5	-1	147		1.29473391197345E-06	13285.6229760558
11	-5	1	147		1.29473391197345E-06	13285.6229760558
11	-5	-1	147		1.29473391197345E-06	13285.6229760558
-11	5	1	147		1.29473391197345E-06	13285.6229760558
-11	5	-1	147		1.29473391197345E-06	13285.6229760558
-11	-5	1	147		1.29473391197345E-06	13285.6229760558
-11	-5	-1	147		1.29473391197345E-06	13285.6229760558
1	5	11	147		1.29473391197345E-06	13285.6229760558
1	5	-11	147		1.29473391197345E-06	13285.6229760558
1	-5	11	147		1.29473391197345E-06	13285.6229760558
1	-5	-11	147		1.29473391197345E-06	13285.6229760558
-1	5	11	147		1.29473391197345E-06	13285.6229760558
-1	5	-11	147		1.29473391197345E-06	13285.6229760558
-1	-5	11	147		1.29473391197345E-06	13285.6229760558
-1	-5	-11	147		1.29473391197345E-06	13285.6229760558
5	1	11	147		1.29473391197345E-06	13285.6229760558
5	1	-11	147		1.29473391197345E-06	13285.6229760558
5	-1	11	147		1.29473391197345E-06	13285.6229760558
5	-1	-11	147		1.29473391197345E-06	13285.6229760558
5	11	1	147		1.29473391197345E-06	13285.6229760558
5	11	-1	147		1.29473391197345E-06	13285.6229760558
5	-11	1	147		1.29473391197345E-06	13285.6229760558
5	-11	-1	147		1.29473391197345E-06	13285.6229760558
-5	1	11	147		1.29473391197345E-06	13285.6229760558
-5	1	-11	147		1.29473391197345E-06	13285.6229760558
-5	-1	11	147		1.29473391197345E-06	13285.6229760558
-5	-1	-11	147		1.29473391197345E-06	13285.6229760558
-5	11	1	147		1.29473391197345E-06	13285.6229760558
-5	11	-1	147		1.29473391197345E-06	13285.6229760558
-5	-11	1	147		1.29473391197345E-06	13285.6229760558
-5	-11	-1	147		1.29473391197345E-06	13285.6229760558
7	7	7	147		1.29473391197345E-06	13285.6229760558
7	7	-7	147		1.29473391197345E-06	13285.6229760558
7	-7	7	147		1.29473391197345E-06	13285.6229760558
7	-7	-7	147		1.29473391197345E-06	13285.6229760558
-7	7	7	147		1.29473391197345E-06	13285.6229760558
-7	7	-7	147		1.29473391197345E-06	13285.6229760558
-7	-7	7	147		1.29473391197345E-06	13285.6229760558
-7	-7	-7	147		1.29473391197345E-06	13285.6229760558
10	4	6	152		1.42131470330873E-06	13509.6796326031
10	4	-6	152		1.42131470330873E-06	13509.6796326031
10	-4	6	152		1.42131470330873E-06	13509.6796326031
10	-4	-6	152		1.42131470330873E-06	13509.6796326031
-10	4	6	152		1.42131470330873E-06	13509.6796326031
-10	4	-6	152		1.42131470330873E-06	13509.6796326031
-10	-4	6	152		1.42131470330873E-06	13509.6796326031
-10	-4	-6	152		1.42131470330873E-06	13509.6796326031
10	6	4	152		1.42131470330873E-06	13509.6796326031
10	6	-4	152		1.42131470330873E-06	13509.6796326031
10	-6	4	152		1.42131470330873E-06	13509.6796326031
10	-6	-4	152		1.42131470330873E-06	13509.6796326031
-10	6	4	152		1.42131470330873E-06	13509.6796326031
-10	6	-4	152		1.42131470330873E-06	13509.6796326031
-10	-6	4	152		1.42131470330873E-06	13509.6796326031
-10	-6	-4	152		1.42131470330873E-06	13509.6796326031
12	2	2	152		1.42131470330873E-06	13509.6796326031
12	2	-2	152		1.42131470330873E-06	13509.6796326031
12	-2	2	152		1.42131470330873E-06	13509.6796326031
12	-2	-2	152		1.42131470330873E-06	13509.6796326031
-12	2	2	152		1.42131470330873E-06	13509.6796326031
-12	2	-2	152		1.42131470330873E-06	13509.6796326031
-12	-2	2	152		1.42131470330873E-06	13509.6796326031
-12	-2	-2	152		1.42131470330873E-06	13509.6796326031
2	12	2	152		1.42131470330873E-06	13509.6796326031
2	12	-2	152		1.42131470330873E-06	13509.6796326031
2	-12	2	152		1.42131470330873E-06	13509.6796326031
2	-12	-2	152		1.42131470330873E-06	13509.6796326031
-2	12	2	152		1.42131470330873E-06	13509.6796326031
-2	12	-2	152		1.42131470330873E-06	13509.6796326031
-2	-12	2	152		1.42131470330873E-06	13509.6796326031
-2	-12	-2	152		1.42131470330873E-06	13509.6796326031
2	2	12	152		1.42131470330873E-06	13509.6796326031
2	2	-12	152		1.42131470330873E-06	13509.6796326031
2	-2	12	152		1.42131470330873E-06	13509.6796326031
2	-2	-12	152		1.42131470330873E-06	13509.6796326031
-2	2	12	152		1.42131470330873E-06	13509.6796326031
-2	2	-12	152		1.42131470330873E-06	13509.6796326031
-2	-2	12	152		1.42131470330873E-06	13509.6796326031
-2	-2	-12	152		1.42131470330873E-06	13509.6796326031
4	10	6	152		1.42131470330873E-06	13509.6796326031
4	10	-6	152		1.42131470330873E-06	13509.6796326031
4	-10	6	152		1.42131470330873E-06	13509.6796326031
4	-10	-6	152		1.42131470330873E-06	13509.6796326031
-4	10	6	152		1.42131470330873E-06	13509.6796326031
-4	10	-6	152		1.42131470330873E-06	13509.6796326031
-4	-10	6	152		1.42131470330873E-06	13509.6796326031
-4	-10	-6	152		1.42131470330873E-06	13509.6796326031
4	6	10	152		1.42131470330873E-06	13509.6796326031
4	6	-10	152		1.42131470330873E-06	13509.6796326031
4	-6	10	152		1.42131470330873E-06	13509.6796326031
4	-6	-10	152		1.42131470330873E-06	13509.6796326031
-4	6	10	152		1.42131470330873E-06	13509.6796326031
-4	6	-10	152		1.42131470330873E-06	13509.6796326031
-4	-6	10	152		1.42131470330873E-06	13509.6796326031
-4	-6	-10	152		1.42131470330873E-06	13509.6796326031
6	10	4	152		1.42131470330873E-06	13509.6796326031
6	10	-4	152		1.42131470330873E-06	13509.6796326031
6	-10	4	152		1.42131470330873E-06	13509.6796326031
6	-10	-4	152		1.42131470330873E-06	13509.6796326031
-6	10	4	152		1.42131470330873E-06	13509.6796326031
